,Dept,Size,IsHoliday,MarkDown3,Month,A,B,C
20388,59,203742,False,106.54,1,1,0,0
20389,60,70713,False,0.73,1,0,1,0
20390,38,103681,False,5.46,1,0,1,0
20391,27,203007,False,214.77,1,1,0,0
20392,27,202307,False,105.97,1,1,0,0
20393,20,39690,False,3.64,1,1,0,0
20394,85,39910,False,66.0,1,0,0,1
20395,52,203007,False,214.77,1,1,0,0
20396,28,93638,False,4.65,1,0,1,0
20397,24,202307,False,105.97,1,1,0,0
20398,38,114533,False,0.0,1,0,1,0
20399,79,207499,False,37.76,1,1,0,0
20400,60,203742,False,106.54,1,1,0,0
20401,2,39690,False,0.0,1,0,0,1
20402,14,41062,False,31.72,1,0,0,1
20403,29,93638,False,4.65,1,0,1,0
20404,36,152513,False,27.82,1,1,0,0
20405,41,158114,False,27.49,1,1,0,0
20406,79,219622,False,87.63,1,1,0,0
20407,74,128107,False,4.0,1,0,1,0
20408,35,155083,False,101.86,1,1,0,0
20409,58,202307,False,105.97,1,1,0,0
20410,82,126512,False,1.0,1,0,1,0
20411,85,37392,False,1.46,1,0,1,0
20412,19,203750,False,74.41,1,1,0,0
20413,74,207499,False,37.76,1,1,0,0
20414,87,39690,False,0.0,1,0,0,1
20415,41,93188,False,0.0,1,0,1,0
20416,17,39690,False,3.64,1,1,0,0
20417,3,152513,False,27.82,1,1,0,0
20418,83,155083,False,101.86,1,1,0,0
20419,20,203819,False,225.06,1,1,0,0
20420,72,70713,False,0.73,1,0,1,0
20421,58,120653,False,3.66,1,0,1,0
20422,17,219622,False,87.63,1,1,0,0
20423,17,93188,False,0.0,1,0,1,0
20424,58,151315,False,33.88,1,1,0,0
20425,93,158114,False,27.49,1,1,0,0
20426,17,112238,False,5.84,1,0,1,0
20427,72,140167,False,3.46,1,0,1,0
20428,38,155078,False,9.02,1,1,0,0
20429,21,203819,False,171.45,1,1,0,0
20430,18,39910,False,66.0,1,0,0,1
20431,29,184109,False,90.56,1,1,0,0
20432,38,203819,False,225.06,1,1,0,0
20433,24,206302,False,23.75,1,1,0,0
20434,12,57197,False,5.58,1,0,1,0
20435,16,219622,False,87.63,1,1,0,0
20436,55,128107,False,4.0,1,0,1,0
20437,25,203007,False,214.77,1,1,0,0
20438,41,204184,False,465.77,1,1,0,0
20439,22,206302,False,23.75,1,1,0,0
20440,4,34875,False,0.0,1,0,1,0
20441,30,114533,False,0.0,1,0,1,0
20442,44,203742,False,106.54,1,1,0,0
20443,44,93638,False,4.65,1,0,1,0
20444,41,155078,False,9.02,1,1,0,0
20445,33,114533,False,0.0,1,0,1,0
20446,59,202307,False,105.97,1,1,0,0
20447,54,123737,False,0.0,1,0,1,0
20448,10,39910,False,1.98,1,1,0,0
20449,96,39690,False,28.02,1,0,0,1
20450,48,203742,False,106.54,1,1,0,0
20451,11,123737,False,0.0,1,0,1,0
20452,31,114533,False,0.0,1,0,1,0
20453,25,206302,False,23.75,1,1,0,0
20454,40,93638,False,4.65,1,0,1,0
20455,56,203750,False,74.41,1,1,0,0
20456,13,202307,False,105.97,1,1,0,0
20457,16,39690,False,3.64,1,1,0,0
20458,67,207499,False,37.76,1,1,0,0
20459,19,125833,False,0.0,1,0,1,0
20460,87,39690,False,3.64,1,1,0,0
20461,49,203742,False,106.54,1,1,0,0
20462,3,118221,False,2.19,1,0,1,0
20463,79,93188,False,0.0,1,0,1,0
20464,59,112238,False,5.84,1,0,1,0
20465,7,57197,False,5.58,1,0,1,0
20466,14,203750,False,74.41,1,1,0,0
20467,44,152513,False,27.82,1,1,0,0
20468,55,184109,False,90.56,1,1,0,0
20469,38,119557,False,2.73,1,0,1,0
20470,49,37392,False,1.46,1,0,1,0
20471,23,206302,False,23.75,1,1,0,0
20472,60,207499,False,37.76,1,1,0,0
20473,4,118221,False,2.19,1,0,1,0
20474,33,70713,False,0.73,1,0,1,0
20475,20,125833,False,0.0,1,0,1,0
20476,42,93638,False,4.65,1,0,1,0
20477,87,57197,False,5.58,1,0,1,0
20478,32,114533,False,0.0,1,0,1,0
20479,46,203742,False,106.54,1,1,0,0
20480,4,41062,False,31.72,1,0,0,1
20481,14,70713,False,0.73,1,0,1,0
20482,22,203819,False,171.45,1,1,0,0
20483,38,155083,False,101.86,1,1,0,0
20484,54,128107,False,4.0,1,0,1,0
20485,26,202505,False,33.02,1,1,0,0
20486,18,196321,False,119.55,1,1,0,0
20487,1,126512,False,1.0,1,0,1,0
20488,13,120653,False,3.66,1,0,1,0
20489,40,155078,False,9.02,1,1,0,0
20490,28,120653,False,3.66,1,0,1,0
20491,42,41062,False,31.72,1,0,0,1
20492,37,158114,False,27.49,1,1,0,0
20493,90,126512,False,1.0,1,0,1,0
20494,71,140167,False,3.46,1,0,1,0
20495,40,93188,False,0.0,1,0,1,0
20496,41,93638,False,4.65,1,0,1,0
20497,87,219622,False,87.63,1,1,0,0
20498,11,204184,False,465.77,1,1,0,0
20499,4,151315,False,33.88,1,1,0,0
20500,91,39910,False,27.94,1,0,0,1
20501,43,93638,False,4.65,1,0,1,0
20502,1,39910,False,1.98,1,1,0,0
20503,38,200898,False,860.9,1,1,0,0
20504,85,219622,False,87.63,1,1,0,0
20505,18,39910,False,27.94,1,0,0,1
20506,42,151315,False,33.88,1,1,0,0
20507,56,203007,False,214.77,1,1,0,0
20508,85,200898,False,860.9,1,1,0,0
20509,59,205863,False,44.16,1,1,0,0
20510,55,203750,False,74.41,1,1,0,0
20511,13,205863,False,44.16,1,1,0,0
20512,11,155083,False,101.86,1,1,0,0
20513,13,57197,False,5.58,1,0,1,0
20514,30,184109,False,90.56,1,1,0,0
20515,10,57197,False,5.58,1,0,1,0
20516,91,126512,False,1.0,1,0,1,0
20517,29,103681,False,5.46,1,0,1,0
20518,71,70713,False,0.73,1,0,1,0
20519,60,140167,False,3.46,1,0,1,0
20520,6,196321,False,119.55,1,1,0,0
20521,87,125833,False,0.0,1,0,1,0
20522,34,114533,False,0.0,1,0,1,0
20523,56,39690,False,28.02,1,0,0,1
20524,50,203742,False,106.54,1,1,0,0
20525,21,39910,False,27.94,1,0,0,1
20526,16,112238,False,5.84,1,0,1,0
20527,91,205863,False,44.16,1,1,0,0
20528,26,206302,False,23.75,1,1,0,0
20529,83,219622,False,87.63,1,1,0,0
20530,20,203819,False,171.45,1,1,0,0
20531,96,200898,False,860.9,1,1,0,0
20532,55,200898,False,860.9,1,1,0,0
20533,14,39690,False,3.64,1,1,0,0
20534,83,39690,False,0.0,1,0,0,1
20535,27,206302,False,23.75,1,1,0,0
20536,80,205863,False,44.16,1,1,0,0
20537,37,203819,False,225.06,1,1,0,0
20538,36,118221,False,2.19,1,0,1,0
20539,27,196321,False,119.55,1,1,0,0
20540,92,37392,False,1.46,1,0,1,0
20541,13,203750,False,74.41,1,1,0,0
20542,35,93638,False,4.65,1,0,1,0
20543,18,39690,False,0.0,1,0,0,1
20544,19,203819,False,171.45,1,1,0,0
20545,40,39910,False,66.0,1,0,0,1
20546,29,126512,False,1.0,1,0,1,0
20547,74,140167,False,3.46,1,0,1,0
20548,18,125833,False,0.0,1,0,1,0
20549,41,152513,False,27.82,1,1,0,0
20550,92,158114,False,27.49,1,1,0,0
20551,55,203007,False,214.77,1,1,0,0
20552,90,39910,False,27.94,1,0,0,1
20553,59,207499,False,37.76,1,1,0,0
20554,42,155078,False,9.02,1,1,0,0
20555,2,57197,False,5.58,1,0,1,0
20556,3,70713,False,0.73,1,0,1,0
20557,31,204184,False,465.77,1,1,0,0
20558,23,203819,False,171.45,1,1,0,0
20559,55,57197,False,5.58,1,0,1,0
20560,83,39910,False,66.0,1,0,0,1
20561,77,151315,False,33.88,1,1,0,0
20562,37,155083,False,101.86,1,1,0,0
20563,38,93638,False,4.65,1,0,1,0
20564,94,158114,False,27.49,1,1,0,0
20565,1,205863,False,44.16,1,1,0,0
20566,81,41062,False,31.72,1,0,0,1
20567,56,128107,False,4.0,1,0,1,0
20568,17,39910,False,27.94,1,0,0,1
20569,67,140167,False,3.46,1,0,1,0
20570,29,34875,False,0.0,1,0,1,0
20571,21,125833,False,0.0,1,0,1,0
20572,87,126512,False,1.0,1,0,1,0
20573,30,57197,False,5.58,1,0,1,0
20574,42,152513,False,27.82,1,1,0,0
20575,36,93638,False,4.65,1,0,1,0
20576,80,119557,False,2.73,1,0,1,0
20577,16,203750,False,74.41,1,1,0,0
20578,52,119557,False,2.73,1,0,1,0
20579,90,219622,False,87.63,1,1,0,0
20580,20,205863,False,44.16,1,1,0,0
20581,38,158114,False,27.49,1,1,0,0
20582,82,202505,False,33.02,1,1,0,0
20583,33,37392,False,1.46,1,0,1,0
20584,83,202505,False,33.02,1,1,0,0
20585,30,126512,False,1.0,1,0,1,0
20586,42,203742,False,106.54,1,1,0,0
20587,82,39910,False,1.98,1,1,0,0
20588,2,202307,False,105.97,1,1,0,0
20589,40,202505,False,33.02,1,1,0,0
20590,41,202505,False,33.02,1,1,0,0
20591,12,155083,False,101.86,1,1,0,0
20592,52,128107,False,4.0,1,0,1,0
20593,87,184109,False,82.5,1,1,0,0
20594,14,204184,False,589.24,1,1,0,0
20595,49,57197,False,0.0,1,0,1,0
20596,8,158114,False,18.98,1,1,0,0
20597,55,103681,False,1.46,1,0,1,0
20598,5,120653,False,0.0,1,0,1,0
20599,21,39690,False,29.12,1,0,0,1
20600,3,120653,False,0.0,1,0,1,0
20601,18,204184,False,589.24,1,1,0,0
20602,79,200898,False,689.52,1,1,0,0
20603,14,70713,False,0.0,1,0,1,0
20604,95,123737,False,0.0,1,0,1,0
20605,9,158114,False,18.98,1,1,0,0
20606,24,37392,False,0.0,1,0,1,0
20607,96,125833,False,0.0,1,0,1,0
20608,5,126512,False,0.0,1,0,1,0
20609,74,118221,False,0.0,1,0,1,0
20610,85,184109,False,82.5,1,1,0,0
20611,11,151315,False,44.0,1,1,0,0
20612,41,112238,False,0.0,1,0,1,0
20613,16,39690,False,29.12,1,0,0,1
20614,4,203007,False,177.27,1,1,0,0
20615,42,39910,False,63.36,1,0,0,1
20616,4,126512,False,0.0,1,0,1,0
20617,26,123737,False,0.0,1,0,1,0
20618,93,119557,False,0.0,1,0,1,0
20619,54,112238,False,0.0,1,0,1,0
20620,49,112238,False,0.0,1,0,1,0
20621,95,125833,False,0.0,1,0,1,0
20622,87,119557,False,0.0,1,0,1,0
20623,33,118221,False,0.0,1,0,1,0
20624,24,204184,False,589.24,1,1,0,0
20625,8,204184,False,589.24,1,1,0,0
20626,80,119557,False,0.0,1,0,1,0
20627,91,119557,False,0.0,1,0,1,0
20628,22,204184,False,589.24,1,1,0,0
20629,85,119557,False,0.0,1,0,1,0
20630,52,112238,False,0.0,1,0,1,0
20631,22,196321,False,112.01,1,1,0,0
20632,5,203007,False,177.27,1,1,0,0
20633,16,204184,False,589.24,1,1,0,0
20634,40,112238,False,0.0,1,0,1,0
20635,74,119557,False,0.0,1,0,1,0
20636,46,151315,False,44.0,1,1,0,0
20637,23,202307,False,86.09,1,1,0,0
20638,17,39690,False,29.12,1,0,0,1
20639,7,203007,False,177.27,1,1,0,0
20640,2,120653,False,0.0,1,0,1,0
20641,91,205863,False,46.16,1,1,0,0
20642,2,151315,False,44.0,1,1,0,0
20643,16,34875,False,0.0,1,0,1,0
20644,22,41062,False,26.26,1,0,0,1
20645,72,119557,False,0.0,1,0,1,0
20646,25,37392,False,0.0,1,0,1,0
20647,27,123737,False,0.0,1,0,1,0
20648,20,204184,False,589.24,1,1,0,0
20649,8,203007,False,177.27,1,1,0,0
20650,83,184109,False,82.5,1,1,0,0
20651,12,204184,False,589.24,1,1,0,0
20652,13,70713,False,0.0,1,0,1,0
20653,38,39910,False,63.36,1,0,0,1
20654,40,39910,False,63.36,1,0,0,1
20655,2,126512,False,0.0,1,0,1,0
20656,2,93188,False,0.0,1,0,1,0
20657,10,158114,False,18.98,1,1,0,0
20658,6,158114,False,18.98,1,1,0,0
20659,25,34875,False,0.0,1,0,1,0
20660,79,119557,False,0.0,1,0,1,0
20661,13,204184,False,589.24,1,1,0,0
20662,12,70713,False,0.0,1,0,1,0
20663,81,119557,False,0.0,1,0,1,0
20664,16,39910,False,0.44,1,1,0,0
20665,25,123737,False,0.0,1,0,1,0
20666,82,119557,False,0.0,1,0,1,0
20667,2,203819,False,289.74,1,1,0,0
20668,23,204184,False,589.24,1,1,0,0
20669,46,112238,False,0.0,1,0,1,0
20670,19,204184,False,589.24,1,1,0,0
20671,48,196321,False,112.01,1,1,0,0
20672,1,203819,False,289.74,1,1,0,0
20673,98,125833,False,0.0,1,0,1,0
20674,9,202307,False,86.09,1,1,0,0
20675,1,126512,False,0.0,1,0,1,0
20676,82,184109,False,82.5,1,1,0,0
20677,18,39690,False,29.12,1,0,0,1
20678,10,204184,False,589.24,1,1,0,0
20679,11,204184,False,589.24,1,1,0,0
20680,6,126512,False,0.0,1,0,1,0
20681,82,202307,False,86.09,1,1,0,0
20682,9,204184,False,589.24,1,1,0,0
20683,18,41062,False,26.26,1,0,0,1
20684,3,203819,False,289.74,1,1,0,0
20685,4,120653,False,0.0,1,0,1,0
20686,90,119557,False,0.0,1,0,1,0
20687,9,203007,False,177.27,1,1,0,0
20688,44,112238,False,0.0,1,0,1,0
20689,71,119557,False,0.0,1,0,1,0
20690,21,41062,False,26.26,1,0,0,1
20691,42,112238,False,0.0,1,0,1,0
20692,17,204184,False,589.24,1,1,0,0
20693,92,119557,False,0.0,1,0,1,0
20694,97,155083,False,126.72,1,1,0,0
20695,21,204184,False,589.24,1,1,0,0
20696,20,41062,False,26.26,1,0,0,1
20697,7,158114,False,18.98,1,1,0,0
20698,14,202505,False,37.1,1,1,0,0
20699,48,205863,False,46.16,1,1,0,0
20700,83,119557,False,0.0,1,0,1,0
20701,6,203007,False,177.27,1,1,0,0
20702,12,57197,False,0.0,1,0,1,0
20703,5,158114,False,18.98,1,1,0,0
20704,17,202505,False,37.1,1,1,0,0
20705,3,126512,False,0.0,1,0,1,0
20706,16,202505,False,37.1,1,1,0,0
20707,67,41062,False,26.26,1,0,0,1
20708,81,184109,False,82.5,1,1,0,0
20709,81,41062,False,26.26,1,0,0,1
20710,96,39690,False,29.12,1,0,0,1
20711,16,39690,False,3.38,1,1,0,0
20712,67,207499,False,49.3,1,1,0,0
20713,58,151315,False,44.0,1,1,0,0
20714,21,203819,False,190.3,1,1,0,0
20715,55,128107,False,0.0,1,0,1,0
20716,90,126512,False,0.0,1,0,1,0
20717,56,203007,False,177.27,1,1,0,0
20718,59,205863,False,46.16,1,1,0,0
20719,7,57197,False,0.0,1,0,1,0
20720,60,207499,False,49.3,1,1,0,0
20721,87,57197,False,0.0,1,0,1,0
20722,54,128107,False,0.0,1,0,1,0
20723,22,203819,False,190.3,1,1,0,0
20724,1,39910,False,0.44,1,1,0,0
20725,28,120653,False,0.0,1,0,1,0
20726,58,203007,False,177.27,1,1,0,0
20727,97,200898,False,689.52,1,1,0,0
20728,97,39690,False,29.12,1,0,0,1
20729,5,39910,False,63.36,1,0,0,1
20730,59,207499,False,49.3,1,1,0,0
20731,14,39690,False,3.38,1,1,0,0
20732,56,128107,False,0.0,1,0,1,0
20733,91,126512,False,0.0,1,0,1,0
20734,41,202505,False,37.1,1,1,0,0
20735,82,202505,False,37.1,1,1,0,0
20736,23,203819,False,190.3,1,1,0,0
20737,11,123737,False,0.0,1,0,1,0
20738,13,202307,False,86.09,1,1,0,0
20739,29,184109,False,82.5,1,1,0,0
20740,52,128107,False,0.0,1,0,1,0
20741,82,103681,False,1.46,1,0,1,0
20742,58,120653,False,0.0,1,0,1,0
20743,87,126512,False,0.0,1,0,1,0
20744,98,202307,False,86.09,1,1,0,0
20745,12,37392,False,0.0,1,0,1,0
20746,17,203819,False,190.3,1,1,0,0
20747,85,202505,False,37.1,1,1,0,0
20748,85,126512,False,0.0,1,0,1,0
20749,72,207499,False,49.3,1,1,0,0
20750,95,200898,False,689.52,1,1,0,0
20751,67,128107,False,0.0,1,0,1,0
20752,54,203007,False,177.27,1,1,0,0
20753,27,120653,False,0.0,1,0,1,0
20754,59,120653,False,0.0,1,0,1,0
20755,18,39690,False,3.38,1,1,0,0
20756,83,126512,False,0.0,1,0,1,0
20757,71,128107,False,0.0,1,0,1,0
20758,56,196321,False,112.01,1,1,0,0
20759,24,203819,False,190.3,1,1,0,0
20760,60,128107,False,0.0,1,0,1,0
20761,95,39690,False,29.12,1,0,0,1
20762,40,202505,False,37.1,1,1,0,0
20763,83,202505,False,37.1,1,1,0,0
20764,20,203819,False,190.3,1,1,0,0
20765,6,196321,False,112.01,1,1,0,0
20766,2,57197,False,0.0,1,0,1,0
20767,30,184109,False,82.5,1,1,0,0
20768,18,203819,False,190.3,1,1,0,0
20769,55,203007,False,177.27,1,1,0,0
20770,92,37392,False,0.0,1,0,1,0
20771,80,205863,False,46.16,1,1,0,0
20772,6,39910,False,63.36,1,0,0,1
20773,59,128107,False,0.0,1,0,1,0
20774,71,207499,False,49.3,1,1,0,0
20775,17,39690,False,3.38,1,1,0,0
20776,19,203819,False,190.3,1,1,0,0
20777,16,203819,False,190.3,1,1,0,0
20778,50,128107,False,0.0,1,0,1,0
20779,82,41062,False,26.26,1,0,0,1
20780,1,184109,False,82.5,1,1,0,0
20781,27,184109,False,82.5,1,1,0,0
20782,98,103681,False,1.46,1,0,1,0
20783,96,126512,False,0.0,1,0,1,0
20784,83,41062,False,26.26,1,0,0,1
20785,38,128107,False,0.0,1,0,1,0
20786,30,120653,False,0.0,1,0,1,0
20787,42,202505,False,37.1,1,1,0,0
20788,55,120653,False,0.0,1,0,1,0
20789,30,203819,False,190.3,1,1,0,0
20790,72,57197,False,0.0,1,0,1,0
20791,79,205863,False,46.16,1,1,0,0
20792,12,196321,False,112.01,1,1,0,0
20793,11,39690,False,3.38,1,1,0,0
20794,37,128107,False,0.0,1,0,1,0
20795,97,126512,False,0.0,1,0,1,0
20796,54,207499,False,49.3,1,1,0,0
20797,35,128107,False,0.0,1,0,1,0
20798,44,202505,False,37.1,1,1,0,0
20799,85,57197,False,0.0,1,0,1,0
20800,26,184109,False,82.5,1,1,0,0
20801,20,34875,False,0.0,1,0,1,0
20802,2,184109,False,82.5,1,1,0,0
20803,40,128107,False,0.0,1,0,1,0
20804,32,203819,False,190.3,1,1,0,0
20805,16,151315,False,44.0,1,1,0,0
20806,98,126512,False,0.0,1,0,1,0
20807,36,128107,False,0.0,1,0,1,0
20808,31,203819,False,190.3,1,1,0,0
20809,10,123737,False,0.0,1,0,1,0
20810,67,203007,False,177.27,1,1,0,0
20811,52,207499,False,49.3,1,1,0,0
20812,29,203819,False,190.3,1,1,0,0
20813,60,203007,False,177.27,1,1,0,0
20814,12,39690,False,3.38,1,1,0,0
20815,59,203007,False,177.27,1,1,0,0
20816,94,126512,False,0.0,1,0,1,0
20817,44,128107,False,0.0,1,0,1,0
20818,11,37392,False,0.0,1,0,1,0
20819,13,39690,False,3.38,1,1,0,0
20820,45,128107,False,0.0,1,0,1,0
20821,56,120653,False,0.0,1,0,1,0
20822,28,184109,False,82.5,1,1,0,0
20823,46,128107,False,0.0,1,0,1,0
20824,25,203819,False,190.3,1,1,0,0
20825,29,120653,False,0.0,1,0,1,0
20826,58,207499,False,49.3,1,1,0,0
20827,49,128107,False,0.0,1,0,1,0
20828,56,118221,False,0.0,1,0,1,0
20829,93,126512,False,0.0,1,0,1,0
20830,92,126512,False,0.0,1,0,1,0
20831,98,39690,False,29.12,1,0,0,1
20832,56,207499,False,49.3,1,1,0,0
20833,14,39690,False,0.0,1,0,0,1
20834,41,128107,False,0.0,1,0,1,0
20835,55,207499,False,49.3,1,1,0,0
20836,4,39910,False,63.36,1,0,0,1
20837,83,103681,False,1.46,1,0,1,0
20838,81,202505,False,37.1,1,1,0,0
20839,26,203819,False,190.3,1,1,0,0
20840,28,203819,False,190.3,1,1,0,0
20841,98,200898,False,689.52,1,1,0,0
20842,95,126512,False,0.0,1,0,1,0
20843,1,37392,False,0.0,1,0,1,0
20844,18,202307,False,86.09,1,1,0,0
20845,27,203819,False,190.3,1,1,0,0
20846,42,128107,False,0.0,1,0,1,0
20847,44,118221,False,0.0,1,0,1,0
20848,71,57197,False,0.0,1,0,1,0
20849,42,118221,False,0.0,1,0,1,0
20850,31,184109,False,82.5,1,1,0,0
20851,9,39910,False,63.36,1,0,0,1
20852,10,39690,False,0.0,1,0,0,1
20853,90,39690,False,29.12,1,0,0,1
20854,71,120653,False,0.0,1,0,1,0
20855,19,34875,False,0.0,1,0,1,0
20856,3,203819,False,190.3,1,1,0,0
20857,94,128107,False,0.0,1,0,1,0
20858,87,207499,False,49.3,1,1,0,0
20859,67,126512,False,0.0,1,0,1,0
20860,4,203819,False,190.3,1,1,0,0
20861,44,203007,False,177.27,1,1,0,0
20862,85,207499,False,49.3,1,1,0,0
20863,93,128107,False,0.0,1,0,1,0
20864,52,151315,False,44.0,1,1,0,0
20865,80,103681,False,1.46,1,0,1,0
20866,5,203819,False,190.3,1,1,0,0
20867,3,39910,False,0.44,1,1,0,0
20868,36,202505,False,37.1,1,1,0,0
20869,67,57197,False,0.0,1,0,1,0
20870,91,128107,False,0.0,1,0,1,0
20871,83,207499,False,49.3,1,1,0,0
20872,6,203819,False,190.3,1,1,0,0
20873,91,39690,False,29.12,1,0,0,1
20874,74,41062,False,26.26,1,0,0,1
20875,5,196321,False,112.01,1,1,0,0
20876,26,39690,False,3.38,1,1,0,0
20877,24,120653,False,0.0,1,0,1,0
20878,92,128107,False,0.0,1,0,1,0
20879,91,202505,False,37.1,1,1,0,0
20880,34,184109,False,82.5,1,1,0,0
20881,81,205863,False,46.16,1,1,0,0
20882,71,126512,False,0.0,1,0,1,0
20883,95,128107,False,0.0,1,0,1,0
20884,2,203819,False,190.3,1,1,0,0
20885,92,202505,False,37.1,1,1,0,0
20886,98,128107,False,0.0,1,0,1,0
20887,91,207499,False,49.3,1,1,0,0
20888,8,57197,False,0.0,1,0,1,0
20889,87,39690,False,29.12,1,0,0,1
20890,14,37392,False,0.0,1,0,1,0
20891,41,203007,False,177.27,1,1,0,0
20892,59,126512,False,0.0,1,0,1,0
20893,1,152513,False,32.5,1,1,0,0
20894,96,114533,False,0.0,1,0,1,0
20895,2,152513,False,32.5,1,1,0,0
20896,72,120653,False,0.0,1,0,1,0
20897,40,39690,False,3.38,1,1,0,0
20898,8,205863,False,46.16,1,1,0,0
20899,58,126512,False,0.0,1,0,1,0
20900,36,184109,False,82.5,1,1,0,0
20901,90,128107,False,0.0,1,0,1,0
20902,97,114533,False,0.0,1,0,1,0
20903,98,114533,False,0.0,1,0,1,0
20904,87,37392,False,0.0,1,0,1,0
20905,35,184109,False,82.5,1,1,0,0
20906,1,203819,False,190.3,1,1,0,0
20907,42,203007,False,177.27,1,1,0,0
20908,96,202307,False,86.09,1,1,0,0
20909,93,200898,False,689.52,1,1,0,0
20910,23,120653,False,0.0,1,0,1,0
20911,60,126512,False,0.0,1,0,1,0
20912,38,39690,False,3.38,1,1,0,0
20913,91,57197,False,0.0,1,0,1,0
20914,90,207499,False,49.3,1,1,0,0
20915,97,128107,False,0.0,1,0,1,0
20916,41,118221,False,0.0,1,0,1,0
20917,35,202505,False,37.1,1,1,0,0
20918,14,196321,False,112.01,1,1,0,0
20919,94,200898,False,689.52,1,1,0,0
20920,72,126512,False,0.0,1,0,1,0
20921,67,120653,False,0.0,1,0,1,0
20922,26,120653,False,0.0,1,0,1,0
20923,79,128107,False,0.0,1,0,1,0
20924,60,120653,False,0.0,1,0,1,0
20925,81,126512,False,0.0,1,0,1,0
20926,80,207499,False,49.3,1,1,0,0
20927,80,128107,False,0.0,1,0,1,0
20928,12,203819,False,190.3,1,1,0,0
20929,32,184109,False,82.5,1,1,0,0
20930,11,203819,False,190.3,1,1,0,0
20931,16,39690,False,0.0,1,0,0,1
20932,93,39690,False,29.12,1,0,0,1
20933,80,126512,False,0.0,1,0,1,0
20934,81,128107,False,0.0,1,0,1,0
20935,21,39690,False,3.38,1,1,0,0
20936,87,202505,False,37.1,1,1,0,0
20937,2,39910,False,0.44,1,1,0,0
20938,13,151315,False,44.0,1,1,0,0
20939,90,57197,False,0.0,1,0,1,0
20940,14,203819,False,190.3,1,1,0,0
20941,94,39690,False,29.12,1,0,0,1
20942,72,128107,False,0.0,1,0,1,0
20943,74,207499,False,49.3,1,1,0,0
20944,77,207499,False,49.3,1,1,0,0
20945,82,126512,False,0.0,1,0,1,0
20946,80,41062,False,26.26,1,0,0,1
20947,74,128107,False,0.0,1,0,1,0
20948,52,203007,False,177.27,1,1,0,0
20949,20,39690,False,3.38,1,1,0,0
20950,13,196321,False,112.01,1,1,0,0
20951,13,203819,False,190.3,1,1,0,0
20952,7,39910,False,63.36,1,0,0,1
20953,38,202505,False,37.1,1,1,0,0
20954,79,207499,False,49.3,1,1,0,0
20955,1,207499,False,49.3,1,1,0,0
20956,10,203819,False,190.3,1,1,0,0
20957,12,123737,False,0.0,1,0,1,0
20958,92,39690,False,29.12,1,0,0,1
20959,82,207499,False,49.3,1,1,0,0
20960,8,39910,False,63.36,1,0,0,1
20961,13,37392,False,0.0,1,0,1,0
20962,85,196321,False,112.01,1,1,0,0
20963,33,184109,False,82.5,1,1,0,0
20964,8,203819,False,190.3,1,1,0,0
20965,58,205863,False,46.16,1,1,0,0
20966,85,128107,False,0.0,1,0,1,0
20967,7,203819,False,190.3,1,1,0,0
20968,74,126512,False,0.0,1,0,1,0
20969,87,128107,False,0.0,1,0,1,0
20970,14,205863,False,46.16,1,1,0,0
20971,13,123737,False,0.0,1,0,1,0
20972,46,203007,False,177.27,1,1,0,0
20973,58,118221,False,0.0,1,0,1,0
20974,90,202505,False,37.1,1,1,0,0
20975,19,202307,False,86.09,1,1,0,0
20976,29,151315,False,44.0,1,1,0,0
20977,93,151315,False,44.0,1,1,0,0
20978,49,203007,False,177.27,1,1,0,0
20979,81,207499,False,49.3,1,1,0,0
20980,22,39690,False,3.38,1,1,0,0
20981,79,126512,False,0.0,1,0,1,0
20982,37,202505,False,37.1,1,1,0,0
20983,82,128107,False,0.0,1,0,1,0
20984,79,41062,False,26.26,1,0,0,1
20985,52,196321,False,112.01,1,1,0,0
20986,97,202307,False,86.09,1,1,0,0
20987,9,203819,False,190.3,1,1,0,0
20988,25,120653,False,0.0,1,0,1,0
20989,83,128107,False,0.0,1,0,1,0
20990,81,103681,False,1.46,1,0,1,0
20991,14,123737,False,0.0,1,0,1,0
20992,9,205863,False,46.16,1,1,0,0
20993,33,203819,False,190.3,1,1,0,0
20994,52,202505,False,37.1,1,1,0,0
20995,87,203007,False,177.27,1,1,0,0
20996,74,203819,False,190.3,1,1,0,0
20997,16,207499,False,49.3,1,1,0,0
20998,31,207499,False,49.3,1,1,0,0
20999,33,151315,False,44.0,1,1,0,0
21000,27,151315,False,44.0,1,1,0,0
21001,18,184109,False,82.5,1,1,0,0
21002,45,120653,False,0.0,1,0,1,0
21003,79,203819,False,190.3,1,1,0,0
21004,8,128107,False,0.0,1,0,1,0
21005,54,202505,False,37.1,1,1,0,0
21006,60,202505,False,37.1,1,1,0,0
21007,30,207499,False,49.3,1,1,0,0
21008,10,196321,False,112.01,1,1,0,0
21009,3,151315,False,44.0,1,1,0,0
21010,91,37392,False,0.0,1,0,1,0
21011,17,184109,False,82.5,1,1,0,0
21012,55,151315,False,44.0,1,1,0,0
21013,6,123737,False,0.0,1,0,1,0
21014,81,203819,False,190.3,1,1,0,0
21015,10,184109,False,82.5,1,1,0,0
21016,72,205863,False,46.16,1,1,0,0
21017,36,120653,False,0.0,1,0,1,0
21018,93,103681,False,1.46,1,0,1,0
21019,90,203007,False,177.27,1,1,0,0
21020,80,203819,False,190.3,1,1,0,0
21021,17,207499,False,49.3,1,1,0,0
